userWallet,predicted_score,category
0x013274aa75bbc3bd7acff906e564edbbb50dce08,416.5113996788295, Medium
0x0133982c25a8211e1e62d95760999c4b825025fb,430.368341070978, Medium
0x0133a483873163fc5bc916de39abec8baf85657c,83.79758660082223, Risky
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,368.40253763938335, Risky
0x0134600e06c4176fd44a5557d124f5d684e75b28,372.1166754556168, Risky
0x01351f573a99ff5cc633f4ee580347974ff8b59c,411.15852074671494, Medium
0x0135249c1897454959da69ac1481df6c1d4023a8,171.43882423131362, Risky
0x013618ba67d882af8df870d8704e4d317b710dda,400.22462536712953, Medium
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,552.1352528110853, Medium
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,50.905787272926574, Risky
0x0137973eccabc8f684a7494156d25447ab5747f5,395.46777349857143, Risky
0x0138ea4b8ed7e678cabb76a207a968269dda63e4,396.28354001325283, Risky
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,13.01734119248811, Risky
0x01397d68308d2a94865ffe0f84d26e94b6df1234,1000.0,Good
0x0139ba48945d51628c79f6cd927a2d42107aa8ea,374.0988342898114, Risky
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,39.78343065597651, Risky
0x013b81ad989b9009f4dab4c804c6007882f9a190,51.438241708074436, Risky
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,242.41308419963727, Risky
0x013bfceb441762268b2894837c8c1e3774ca4efe,398.669662085934, Risky
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,114.08861511221441, Risky
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,407.1912545040127, Medium
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,387.22168240804314, Risky
0x013da16ead9075d66102ef98c23432a3af815b20,120.43214297611425, Risky
0x013daec37205c9cb2a3d6bd1f0ca52eccd2bb044,396.13601856475435, Risky
0x013e074822e7776516a0c69dce430ec1fdb26c0d,567.572174509174, Medium
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,133.18450240469625, Risky
0x013e68b23bc846a8b7792dd238ba9d387efe3392,393.580528840778, Risky
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,422.53128959686364, Medium
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,391.56860684869605, Risky
0x0140034d523f45a7690404fd2b5d0b6dc2a1c9fe,415.21402534710637, Medium
0x0140c762c812c087e5b63d1f36022cf349628d45,108.22951682283811, Risky
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,371.78391401448056, Risky
0x01412c35980761a198995cb985d34fb56e93fe21,431.713481416977, Medium
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,417.75461644485193, Medium
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,385.2907051615184, Risky
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,401.8425543112989, Medium
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,446.8566075403765, Medium
0x014338c7a0342dfc4f90ba2313a782011c8b85e6,401.542294154868, Medium
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,462.9430838584243, Medium
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,27.404729200684297, Risky
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,410.6797885221193, Medium
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,423.1252275311024, Medium
0x0146a22337780c55e9d2af2f39139a6174fb828f,432.57135719307547, Medium
0x0146ef29dc977ea95328d9901a3c686e43b70953,55.74433880202238, Risky
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,419.553757278777, Medium
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,411.20676775945816, Medium
0x014930c2d8878759763f3ac2a492ff94073fd80f,409.7009406887926, Medium
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,408.93859790496464, Medium
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,414.1264807473591, Medium
0x014b0094e8c926067eff9bcf7f28608d80cb3694,415.90801297945546, Medium
0x014b8a67819d904922a2cacb104ae1baca6033a8,411.3669013774756, Medium
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,3.84454455981272, Risky
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,376.73314269325203, Risky
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,395.15634975795837, Risky
0x014d82ea060ff731f208579c978d546b8f692f9e,401.542294154868, Medium
0x014d8a9260da47dcf00113bd34482cceac881a9d,53.52334937640177, Risky
0x014dad29178cd0a6bdf32a908c918706e170f1e0,380.3688862165439, Risky
0x014e084765a334829a6056eed7dc9df1cc89f08d,377.26701136469745, Risky
0x014ea07861052dfec9fc3416271d0981a4eb0448,404.75900650870744, Medium
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,391.5803205013118, Risky
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,401.542294154868, Medium
0x014faf79e95bddd971d309baf891fc064e86f4ba,401.34237800130467, Medium
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,403.3798933777232, Medium
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,408.07694026765057, Medium
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,399.4665680264253, Risky
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,15.916861079117066, Risky
0x015281aaee9460e5948a609355f2599464eadf4f,391.75378604996877, Risky
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,392.692138696262, Risky
0x01532c3f785c5218b5595b0e13e3b20b6d501924,92.6883288332251, Risky
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,403.7473729055129, Medium
0x015434c7b541466ed441688a8dafcd26b85ff9d1,383.4773879370672, Risky
0x0154d25120ed20a516fe43991702e7463c5a6f6e,417.29106773806205, Medium
0x01552561469172eb5910ac83b35f96c92bac63d0,552.956511312013, Medium
0x01556c82b199759193e21b386b88e3b5e840cc51,400.8449137823783, Medium
0x0155d9e1e729fac583413952d6c4040c8d385584,407.4675662603993, Medium
0x015644fd4f3a0fcef6cc22e25e846a6481777303,403.2910185529219, Medium
0x0156f97eb31a8fd1bd26b19741256e77dca29305,400.50530199663984, Medium
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,420.10174153555204, Medium
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,378.6323320119313, Risky
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,665.8257529837874, Medium
0x015ac33ae866f442ee65b6e0f658132d30e3c673,405.7915006681203, Medium
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,392.8260463401871, Risky
0x015befb758090caf23caf09dcdc107426bb1f07b,498.3100297480655, Medium
0x015c03bc4c9aa817a6a6759552b809ff54890f19,384.001483522471, Risky
0x015c78dd45b469a2ae94c93b426d283c2ee42849,56.30316856096076, Risky
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,442.72259365577173, Medium
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,87.14724965015654, Risky
0x015fe88d0d4787574aaf5af64726252484365338,214.92000181521433, Risky
0x016005883a46adc829445c752df6e957dec2c7fa,432.1340864628062, Medium
0x0160afff7a7a824429a8202995d03239d2d418fa,236.66863395130258, Risky
0x01615d8d53eb9aafcda15853286fdf8259368a68,375.4412087491166, Risky
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,394.80319838760647, Risky
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,413.74136897039347, Medium
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,5.106509596235409, Risky
0x01623c98f9651095d600f2ecb45dfa1072fc9589,18.17673532929796, Risky
0x01663114bff8c87677c61a4a20e62339cb15e58d,159.76594017047316, Risky
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,341.38059189463064, Risky
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,70.85800840782709, Risky
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,405.24812487424396, Medium
0x01680c4acff13811644c8ccb03227bd47d3fc208,41.226066795064156, Risky
0x0168459886bd2aa322c18ed0b209887095afcacb,592.6456177202244, Medium
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,421.05662784185535, Medium
0x0168c572ebc7861f99733d04187609067cb0fcfb,421.1066080172037, Medium
0x016948e86c3338bb0125ea7889e19b45c5357f26,391.75378604996877, Risky
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,412.08465026911324, Medium
0x0169a86594f9de15b8add8d9250913848cbf17a6,370.54804041117313, Risky
0x016a12805434a815a943c7c7251a483561d63fa3,416.42121552996826, Medium
0x016a1d022dbdf905526cf9e880c5e43eb13793af,390.39937031457396, Risky
0x016a42b47b051be2946a35fb72774e00a7b8e820,338.975526517236, Risky
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,39.26488912832918, Risky
0x016a6738cdf51365f2f5e30c82931553e0a93262,76.62013121739703, Risky
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,420.91983908310414, Medium
0x016d435511a27e309b599e2786429641843ce782,385.1826479788727, Risky
0x016d4da7c7cd614cd50149a373873ff090b9782e,80.38608360115587, Risky
0x016e9e2497544790d71411911b187cbd26b43458,8.128143113632673, Risky
0x016ee55de225b15958c5b2f2cdd8c554621d2639,387.33121571049577, Risky
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,416.7376387405738, Medium
0x016fa60107319e33386641ae9002ea59706379d5,434.0517016684776, Medium
0x01700929e82848e2ee72fefd6420080e1625607c,385.33281960487074, Risky
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,394.3262292101941, Risky
0x0170a247571e889d011327477b751f2e42c5baa4,10.210422498187624, Risky
0x0170de25446302e7ff2e3093c6b77350dfd2b643,392.26487021815046, Risky
0x01712ca1676c850698bd52ed3973d5cdca71fa67,409.487086911637, Medium
0x017154d1f2c228765c494da30c018fa48a09e1ad,408.18557980838546, Medium
0x017184a0829a54746706654e86eb7a6c5cafbf90,10.568778675394485, Risky
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,401.1603093652229, Medium
0x0171ed588582d1df472015623dcb426d0a1de431,359.3364259506504, Risky
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,394.31522921263456, Risky
0x017252042524df387a7ed994d41d7bde44f4670a,384.4630661888615, Risky
0x0172e05392aba65366c4dbbb70d958bbf43304e4,404.64193744097037, Medium
0x0173438096718b70015e2914e7773546851fdaff,407.0586651593473, Medium
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,411.86655616699613, Medium
0x0173c24b53a892387b4a23ed706cbf9197f293fe,410.2296908050068, Medium
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,408.2053188761755, Medium
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,464.6302429992873, Medium
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,370.40058051974466, Risky
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,391.7725059486392, Risky
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,34.070130011759886, Risky
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,20.363746912110756, Risky
0x01765501cdd20d174c1a6fd195c2e986135b6975,394.02267152835634, Risky
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,417.91534433400574, Medium
0x0176e840a1d7df604172fce139bb0a0e99834165,411.15280495202575, Medium
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,12.0437320199119, Risky
0x01771a278c3fab69735aaeb38872469489e7716d,633.7889817586536, Medium
0x01772e50f13f21e6a278e692423c4d514837f9de,401.542294154868, Medium
0x01776c66ab49f137fd061e18d1611a8aa769b19d,383.089635881782, Risky
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,434.8882890526144, Medium
0x0178217e241aa00787461cf044c69e8292c3863e,413.50526600019157, Medium
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,166.50039573105443, Risky
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,267.50734754236225, Risky
0x01793c678e14c7158405158cb209b83fb2c09b41,389.47798668171276, Risky
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,413.75475423308933, Medium
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,30.49660789037231, Risky
0x0179f665e46e456954f00d5475b306e613a9fcdb,415.85889525904264, Medium
0x017af4481e13023209f6c15f6cfdefff3c695534,16.651465588591222, Risky
0x017b176e25cf8685d25f085a8331fec5352a58ec,429.20400986991217, Medium
0x017b3763b8a034f8655d46345e3eb42555e39064,1000.0,Good
0x017b4cca058ecf79937066adf44ddfa249a620fd,89.9028960806547, Risky
0x017b69d5d9325f15c278a658a619a49bdb4d6665,630.0561098463393, Medium
0x017b93259518cc28f53284ec81f7084575ba8699,543.8150413444896, Medium
0x017b9472e9dd28e7c11822603b9d2eeb41037165,402.7060169394436, Medium
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,42.023489277116205, Risky
0x017c4d3aff4d726da43846579fe49c3646abd6a6,383.3441485487448, Risky
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,361.71075490870516, Risky
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,386.3524912658907, Risky
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,30.821072226459872, Risky
0x017d0c0429922121cf25b4abe519d64b953b9b72,37.34541168313158, Risky
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,389.37324100409467, Risky
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,425.0879542320142, Medium
0x017d942c5f14069d512017568814bb4edb871729,368.3457152184846, Risky
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,419.73141002675004, Medium
0x017e019d6344b47854635ee87f728831260c87b5,22.415445577326818, Risky
0x017e2a9de4d669a21084a6d2014b38a5e2863643,148.55876850065405, Risky
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,550.5483125682421, Medium
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,401.542294154868, Medium
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,391.89718773057547, Risky
0x017fe812df7bea272511a47955099a9e8d20282e,272.2500111494482, Risky
0x017fe9a4c15da854133d4fd220948ac084f8ae14,31.473837973562357, Risky
0x018037f8fa6a91dda30b919de140e1bab5b969a9,394.32435259394583, Risky
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,37.330943691052205, Risky
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,392.8209276476367, Risky
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,364.4008111059092, Risky
0x01816f1a627dd1231b4d47c93362aec467aba32b,406.4232201287122, Medium
0x0181fb8d39d57383731eb0482249e780de07abde,424.0920629412381, Medium
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,33.14108053684763, Risky
0x0183b5764427bc889109b2d2039690e1d90987f9,10.832115002255964, Risky
0x018423caf5f8ecafb391edf7c4540802981cd0fa,390.34140645769446, Risky
0x0184df2afb9845c27504419ac7d5efccae41b951,128.31939407812507, Risky
0x0185080e4a3cc98dcd527719ca0dac91075725ae,412.35278530995464, Medium
0x0185326b75f0e915a7518b9f5dce248c09226935,404.0126348040392, Medium
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,399.616750312855, Risky
0x0185e80948461135faabd6d01fe4afa8586fe6c4,433.62866824251853, Medium
0x018650dae189c5083dcbec8ae1edcf8b83e08380,436.2593625818217, Medium
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,9.754754611212851, Risky
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,528.9776727975396, Medium
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,3.6280148406820807, Risky
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,364.90341888027024, Risky
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,404.3160532333622, Medium
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,396.53338358922207, Risky
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,384.54244875668394, Risky
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,30.50061072212392, Risky
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,15.350358907639912, Risky
0x018a26884caafb6a420d3de9541cf924178783de,395.468925897814, Risky
0x018a5329c9b24f31bff452166c73369354ae71a6,367.42255558235354, Risky
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,413.37232306002545, Medium
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,399.17624028222565, Risky
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,337.4050838276359, Risky
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,62.19770606402256, Risky
0x018bf5774c55789146bac375e052f826294ecb06,504.1663398024885, Medium
0x018d48fd560a59dab8b345917330a468f04cbc2b,372.705450488455, Risky
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,381.75226714605304, Risky
0x018e2339fe910022db81f0df861ff792d406cf3d,17.776358746681787, Risky
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,526.4378820391555, Medium
0x018fe0518c0a46855801280950fe0cc98ac96a77,397.59233655916614, Risky
0x01905431efb225a63b873d8fa6f98b067df4a924,405.69084730047484, Medium
0x0191c087cbf29aa1103c1010c470743264a052b1,413.6301767128028, Medium
0x019218cb876c7e22a903ca74c0b62ec90344920d,338.77958406687236, Risky
0x019271b315e55cd40d409ef21ede9c3b61646736,362.28096812616116, Risky
0x019287e476e382e9b733e089cb205b4dd255902a,437.6990920195921, Medium
0x019315575492be540e0d56306948b3180fe39788,408.3009909039654, Medium
0x0193960db1204a3c0882225576c92b95af25092e,409.90012357325725, Medium
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,418.5090634389331, Medium
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,410.4333231915443, Medium
0x0194d076503771b976a062c4cde310b13d3e9960,379.3449150407502, Risky
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,431.4771328224185, Medium
0x01952760a2f72cfa13b3557b6e015b40126961c0,410.8794048411214, Medium
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,410.3536996883571, Medium
0x019565863a1d126ace10976692665a0d5e3b57da,401.542294154868, Medium
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,53.910708651169344, Risky
0x019712e01e25a3dee2e11dc8a8de84afb0015401,13.64645608106682, Risky
0x0197295055068f266f8654ef428a91239839c2d5,527.8941007802507, Medium
0x01974549c9b9a30d47c548a16b120b1caa7b586c,412.15408554951523, Medium
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,7.198965687507076, Risky
0x01977c44632eefb5b2868e18c902584ccad574d7,400.8863152402066, Medium
0x0197d7fafca118bc91f6854b9a2ceea94e676585,382.77124541410564, Risky
0x0198662302a3d7395714600e885d2ddf87c2f839,47.5645552429487, Risky
0x019868709db6160b2db6276bdf163ac0d3b5324a,395.72792548422944, Risky
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,383.4617506307308, Risky
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,377.84036425314696, Risky
0x0199a54ad38f4d55b3819517d3fea232ae33f673,145.55201049512445, Risky
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,355.1273714129438, Risky
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,400.14914783476263, Medium
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,413.23101308628446, Medium
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,306.89973109836313, Risky
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,407.34272933181734, Medium
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,378.13782679326874, Risky
0x019c429038894a1656ae2e9399769662bb4899d0,8.823815028204923, Risky
0x019c829ea5392cedae3c91027c171420798ff9cf,20.909556662038586, Risky
0x019d10463c5c800b84d6527e112e131109611527,439.0650925409575, Medium
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,71.15123161353102, Risky
0x019dd1181011ab3207b948cf9d00c0a011d33c74,419.20131941049925, Medium
0x019e3d65ade821fded83b438cd1b8626208c48d3,7.02513893525663, Risky
0x019ea1afabcbd84d922043c4261052a583315d2c,211.16892609109746, Risky
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,22.60304382999458, Risky
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,369.30991650578284, Risky
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,393.8684219671024, Risky
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,387.0756477165164, Risky
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,377.26701136469745, Risky
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,401.09298717482403, Medium
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,97.81880812617918, Risky
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,414.436372419809, Medium
0x01a15c5109cb9935d9528c9348a2996559151c26,386.2866060634035, Risky
0x01a1c554806b5754fc768fb6037631e3842dab5d,27.09242190011762, Risky
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,108.7138497570271, Risky
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,453.26956199168467, Medium
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,399.9617611458717, Risky
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,470.11173829516406, Medium
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,401.39182452865106, Medium
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,553.510844617997, Medium
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,432.02270315041244, Medium
0x01a4f75344f665629c714f6623b784509159d4bc,413.89624208737007, Medium
0x01a580e1370e798c48abda6b2f605035f2127d5c,231.88131391731767, Risky
0x01a71e7b07cbe684439eb0570a93055af7c15b57,24.31002081129974, Risky
0x01a762e99a74132ff61cebd92262fc54463320e5,279.8220614847985, Risky
0x01a7749f10af218e842eaa97ef66b06870f9002a,395.4874423664572, Risky
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,437.3351343975799, Medium
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,401.542294154868, Medium
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,446.32215446520325, Medium
0x01a97118d81e6ccd319a27dbfad2b601774399d2,96.84892138162405, Risky
0x01a9766c63c57694307eb20b75796a252d549819,402.50598995840744, Medium
0x01aa226e0895cfc97fee2121222dd005160ea9c2,394.75701930080345, Risky
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,10.797249077512967, Risky
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,404.05976687758584, Medium
0x01aafa85d27eda7cc530132827ba834c269a7cbd,401.542294154868, Medium
0x01ab50c379aa098a199feda4c5a51d623ffcd764,401.542294154868, Medium
0x01ac60352b386d551222c877925f524d43725149,421.94528851585477, Medium
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,384.4646914930363, Risky
0x01adf60f3a3455f78cd196763c1203c8fde2c039,435.48774034334974, Medium
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,902.83676398443,Good
0x01af4808da010aad7b2c977f51508a1402c8cbbc,626.7773278361703, Medium
0x01af60b03e2b9cbf947568552462f9182b959db0,190.26955981775728, Risky
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,418.1576229202081, Medium
0x01b037084eba7e4519dbfc9ba026ae696746e033,387.22896854648957, Risky
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,389.7963756439999, Risky
0x01b06d543b68067f7d78427d651b1190c10e0456,462.8266679817934, Medium
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,403.3775082403209, Medium
0x01b0ea8755979c2030d642b74c5dcbde220351df,403.58797655151966, Medium
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,394.351099311373, Risky
0x01b19a62cba8bbc553b0137257f72371c826c403,564.0404537517031, Medium
0x01b27aeaa3b67577609538155d637b08f0779069,1000.0,Good
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,380.782303884774, Risky
0x01b344118ff55134f042bb19ca4a77cd3212dc19,402.5304885217028, Medium
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,422.05326224951966, Medium
0x01b3bd82da83c842d8220c8fef9358abeffd537e,448.9638339141487, Medium
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,9.811858188180173, Risky
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,30.364326096193626, Risky
0x01b45138c79d97335df9fef8c3a325eaa764d29c,406.05123747402644, Medium
0x01b457774fee6105593031a3eb023a873c450c4a,362.45765357810006, Risky
0x01b572c14af90297b04955659cf86aec87dad0b2,471.3355853188618, Medium
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,406.2673110475241, Medium
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,462.3386653103118, Medium
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,428.22755343296876, Medium
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,432.4318910202061, Medium
0x01b7b1df70e1b455e1086aef7488f1131183107b,381.9948722227809, Risky
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,71.11906046962437, Risky
0x01b84c86f45b3961296286d8ef8ec49709606b36,406.0581697594826, Medium
0x01b8674543a3480a6a4c44014d226b27db2d65db,37.35721021878012, Risky
0x01b8884b83882069d08c86b053bb1027d04dce96,386.62833711035773, Risky
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,462.7252463966309, Medium
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,399.13167043897505, Risky
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,219.15065473549564, Risky
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,796.038840394578,Good
0x01b94f94cbf9fe4509b0beaa8dd6fb510dad01e5,385.4024066361043, Risky
0x01bb074c844b1129c8e26ed5d27186cf53198f6c,419.64956233392434, Medium
0x01bb8b57808786461b7db3dd5975280f189307a3,20.096985224363465, Risky
0x01bbec9408cf03e8188f44f12636b63e8faba019,22.672258253197107, Risky
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,24.012594890205868, Risky
0x01bcfd7986c68df30f8b3d3f92a44e5664657ab9,395.836618400914, Risky
0x01bd177d908a1ec1f5e965434930056210bf64b1,363.48228709283364, Risky
0x01bd2bdb16eb1e61d368b60efb988adcb433a7ec,374.46590246343703, Risky
0x01bd8aac958c6e728557bcac756273ddd65bf19c,394.5015745039034, Risky
0x01bdeac39c807252d9dc00d1d69987234d376ec6,386.0702662203619, Risky
0x01be938672471bbb0fa1dfd223dd2aad2e389559,506.9253328697388, Medium
0x01bfb07fe3dcdfe459de2fb627a96a11f33cab57,400.94678169160164, Medium
0x01bfc30251bfb5b68e7e7a69fec81d8adcebc4f1,411.472112328259, Medium
0x01bfda329ad313306320b11c6845f24294286f26,404.9798326909242, Medium
0x01c08ae3a3a5595440144639d1bd16e8fc94f297,379.01364133016943, Risky
0x01c20f8119a4243dfbde6ef19968bf1a7ac8f2ec,411.70331463527975, Medium
0x01c38875ab789cb12efcd791db91217a00fd01fa,393.41625813414817, Risky
0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,374.933698595343, Risky
0x01c4905e81eb6ebb919a802215b465137d1ba3a6,381.9034328823345, Risky
0x01c4fbfa5cd0515cb51a75a92480583db1d018c2,433.0637870129519, Medium
0x01c5668541751d62e3d36a7f8af12ceed452f312,407.20056674970505, Medium
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,266.11965340317823, Risky
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,185.37084428659804, Risky
